Topic to send: test-topic
Topic to acks: -1
Records: 500000
Size: 500
Batch Size: 500

Metric Name                                                                          Value
app-info:commit-id:{client-id=producer-1}                                          : d12590634290dbc4
app-info:start-time-ms:{client-id=producer-1}                                      : 1618702568578
app-info:version:{client-id=producer-1}                                            : 2.3.1
kafka-metrics-count:count:{client-id=producer-1}                                   : 126.000
producer-metrics:batch-size-avg:{client-id=producer-1}                             : 576.000
producer-metrics:batch-size-max:{client-id=producer-1}                             : 576.000
producer-metrics:batch-split-rate:{client-id=producer-1}                           : 0.000
producer-metrics:batch-split-total:{client-id=producer-1}                          : 0.000
producer-metrics:buffer-available-bytes:{client-id=producer-1}                     : 33554432.000
producer-metrics:buffer-exhausted-rate:{client-id=producer-1}                      : 0.000
producer-metrics:buffer-exhausted-total:{client-id=producer-1}                     : 0.000
producer-metrics:buffer-total-bytes:{client-id=producer-1}                         : 33554432.000
producer-metrics:bufferpool-wait-ratio:{client-id=producer-1}                      : 0.000
producer-metrics:bufferpool-wait-time-total:{client-id=producer-1}                 : 0.000
producer-metrics:compression-rate-avg:{client-id=producer-1}                       : 1.000
producer-metrics:connection-close-rate:{client-id=producer-1}                      : 0.000
producer-metrics:connection-close-total:{client-id=producer-1}                     : 8.000
producer-metrics:connection-count:{client-id=producer-1}                           : 3.000
producer-metrics:connection-creation-rate:{client-id=producer-1}                   : 0.000
producer-metrics:connection-creation-total:{client-id=producer-1}                  : 11.000
producer-metrics:failed-authentication-rate:{client-id=producer-1}                 : 0.000
producer-metrics:failed-authentication-total:{client-id=producer-1}                : 0.000
producer-metrics:failed-reauthentication-rate:{client-id=producer-1}               : 0.000
producer-metrics:failed-reauthentication-total:{client-id=producer-1}              : 0.000
producer-metrics:incoming-byte-rate:{client-id=producer-1}                         : 40479.827
producer-metrics:incoming-byte-total:{client-id=producer-1}                        : 31004977.000
producer-metrics:io-ratio:{client-id=producer-1}                                   : 0.067
producer-metrics:io-time-ns-avg:{client-id=producer-1}                             : 33996.525
producer-metrics:io-wait-ratio:{client-id=producer-1}                              : 0.863
producer-metrics:io-wait-time-ns-avg:{client-id=producer-1}                        : 440504.733
producer-metrics:io-waittime-total:{client-id=producer-1}                          : 706839996438.000
producer-metrics:iotime-total:{client-id=producer-1}                               : 47873233287.000
producer-metrics:metadata-age:{client-id=producer-1}                               : 265.924
producer-metrics:network-io-rate:{client-id=producer-1}                            : 1305.737
producer-metrics:network-io-total:{client-id=producer-1}                           : 1000041.000
producer-metrics:outgoing-byte-rate:{client-id=producer-1}                         : 422675.704
